ubigeo,g_factor_tasa_paralizacion,g_factor_ratio_sobretiempo_promedio,g_factor_ratio_sobrecosto_promedio,s_factor_total_muertes,s_factor_edad_prom_muerte,s_factor_tasa_prevenibles,g_score,s_score,iris_score,ubigeo_code
LIMA_OYON_ANDAJES,0.1025641025641025,0.1772586941682178,6.531300704924921e-05,0.0007115267330758,0.2217135382603008,0.0,0.0932960365797898,0.0741416883311255,0.0837188624554577,150902
LIMA_OYON_CAUJUL,0.0714285714285714,0.0521648115963214,0.0,0.0003388222538456,0.1942446043165466,0.0,0.0411977943416309,0.0648611421901307,0.0530294682658808,150903
LIMA_OYON_COCHAMARCA,0.0357142857142857,0.0417989322961692,0.0003746167801405,0.0007115267330758,0.2812295618051013,0.0,0.0259626115968651,0.093980362846059,0.059971487221462,150904
LIMA_OYON_NAVAN,0.0454545454545454,0.0313968544708649,0.0011601124919719,0.0007792911838449,0.2224220623501198,0.0,0.0260038374724607,0.0744004511779882,0.0502021443252245,150905
LIMA_OYON_OYON,0.0588235294117647,0.0608723245062433,0.0212804702928219,0.0069119739784509,0.455202667134585,0.0,0.0469921080702766,0.1540382137043453,0.1005151608873109,150901
LIMA_OYON_PACHANGARA,0.015625,0.030088264223047,0.0,0.0026766958053804,0.39568345323741,0.0,0.0152377547410156,0.1327867163475968,0.0740122355443062,150906
LIMA_YAUYOS_ALIS,0.0,0.0383357883744409,0.0,0.0004065867046147,0.3801881571665744,0.0,0.0127785961248136,0.1268649146237297,0.0698217553742716,151002
LIMA_YAUYOS_ALLAUCA,0.1538461538461538,0.0374699008238408,0.0020810660656448,0.0014569356915362,0.3152387181164158,0.0,0.0644657069118798,0.105565217935984,0.0850154624239319,151003
LIMA_YAUYOS_AYAVIRI,0.0909090909090909,0.0542455794557366,0.0,0.0005082333807684,0.3138489208633093,0.0,0.0483848901216091,0.1047857180813592,0.0765853041014842,151004
LIMA_YAUYOS_AZANGARO,0.0,0.0214311214190251,0.0003059760913036,0.0004743511553838,0.5107913669064748,0.0,0.0072456991701096,0.1704219060206195,0.0888338025953645,151005
LIMA_YAUYOS_CACRA,0.0,0.1544956603309583,5.8307889315344086e-05,0.0007454089584603,0.3462621207381919,0.0,0.0515179894067579,0.1156691765655507,0.0835935829861543,151006
LIMA_YAUYOS_CARANIA,0.0588235294117647,0.0645029090610411,8.979263468210028e-05,0.0003388222538456,0.3211249182472202,0.0,0.0411387437024959,0.1071545801670219,0.0741466619347589,151007
LIMA_YAUYOS_CATAHUASI,0.05,0.1251062078269157,0.0,0.0012536423392288,0.3369935630443013,0.0,0.0583687359423052,0.1127490684611767,0.0855589022017409,151008
LIMA_YAUYOS_CHOCOS,0.0,0.0252480660431539,0.0010241256817862,0.0014230534661516,0.4003680776309184,0.0,0.0087573972416467,0.1339303770323567,0.0713438871370017,151009
LIMA_YAUYOS_CHONGOS ALTO,0.0,0.0,0.0015908235212755,0.0036931625669173,0.3928621808435604,0.0,0.0005302745070918,0.1321851144701592,0.0663576944886255,
LIMA_YAUYOS_COCHAS,0.0,0.0572506984371119,0.0031568069650118,3.388222538456326e-05,0.0,0.0,0.0201358351340412,1.1294075128187751e-05,0.0100735646045847,151010
LIMA_YAUYOS_COLONIA,0.1,0.0967322262454949,0.0,0.0018635223961509,0.2466598150051386,0.0,0.0655774087484983,0.0828411124670965,0.0742092606077974,151011
LIMA_YAUYOS_COMAS,0.0,0.0222914959910475,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0074304986636825,0.1321851144701592,0.0698078065669209,
LIMA_YAUYOS_HONGOS,0.0,0.1073475976241742,0.0,0.000304940028461,0.4201438848920864,0.0,0.0357825325413914,0.1401496083068491,0.0879660704241203,151012
LIMA_YAUYOS_HUA EC,0.0,0.0628337829846687,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0209445943282229,0.1321851144701592,0.076564854399191,
LIMA_YAUYOS_HUAMPARA,0.0,0.1545821830921093,0.0027325805100468,0.0005082333807684,0.2050359712230214,0.0,0.052438254534052,0.0685147348679299,0.060476494700991,151013
LIMA_YAUYOS_HUANCAYA,0.0,0.0361608236180446,0.0016788677654345,0.0002371755776919,0.2877697841726618,0.0,0.0126132304611597,0.0960023199167846,0.0543077751889721,151014
LIMA_YAUYOS_HUANGASCAR,0.0,0.0252176125473418,0.0013094927768808,0.0007115267330758,0.4244604316546763,0.0,0.0088423684414075,0.1417239861292507,0.0752831772853291,151015
LIMA_YAUYOS_HUANTAN,0.0,0.0236913997999863,0.0011919445287963,0.000847055634614,0.3480907581627006,0.0,0.0082944481095942,0.1163126045991049,0.0623035263543495,151016
LIMA_YAUYOS_LARAOS,0.0,0.0529984721985912,0.0001882915080135,0.0004743511553838,0.4023980815347723,0.0,0.0177289212355349,0.1342908108967187,0.0760098660661268,151018
LIMA_YAUYOS_LINCHA,0.3333333333333333,0.0407499731576782,0.0,0.0006437622823067,0.4417266187050359,0.0,0.1246944354970038,0.1474567936624475,0.1360756145797257,151019
LIMA_YAUYOS_MADEAN,0.0454545454545454,0.0446476963951479,0.0,0.0004743511553838,0.4292565947242206,0.0,0.0300340806165644,0.1432436486265348,0.0866388646215496,151020
LIMA_YAUYOS_MIRAFLORES,0.0,0.1323025720957253,0.0,0.0012197601138442,0.3147968111996888,0.0,0.0441008573652417,0.105338857104511,0.0747198572348764,151021
LIMA_YAUYOS_MOTUPE,0.0,0.0005562177502564,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0001854059167521,0.1321851144701592,0.0661852601934557,
LIMA_YAUYOS_OMAS,0.1071428571428571,0.0544923740146954,0.0,0.0007792911838449,0.2817745803357312,0.0,0.0538784103858508,0.0941846238398587,0.0740315171128547,151022
LIMA_YAUYOS_PUTINZA,0.0,0.0175811160560231,2.6957754726298147e-05,0.0008809378599986,0.3285371702637889,0.0,0.0058693579369164,0.1098060360412625,0.0578376969890895,151023
LIMA_YAUYOS_QUINCHES,0.0833333333333333,0.109487637723504,4.5956540226821385e-05,0.0007115267330758,0.2269457161543491,0.0,0.064288975865688,0.0758857476291416,0.0700873617474148,151024
LIMA_YAUYOS_QUINOCAY,0.125,0.1140113955228074,0.0,0.0003388222538456,0.3839110529758012,0.0,0.0796704651742691,0.1280832917432156,0.1038768784587423,151025
LIMA_YAUYOS_SAN JOAQUIN,0.1666666666666666,0.013233347308185,0.0,0.0004065867046147,0.2982844493635859,0.0,0.0599666713249505,0.0995636786894002,0.0797651750071753,151026
LIMA_YAUYOS_SAN JUAN DE TANTARANCHE,0.0,0.0153886910904288,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0051295636968096,0.1321851144701592,0.0686573390834844,
LIMA_YAUYOS_SAN PEDRO DE PILAS,0.0,0.1130049062604385,0.0,0.0005082333807684,0.2742805755395683,0.0,0.0376683020868128,0.0915962696401122,0.0646322858634625,151027
LIMA_YAUYOS_TANTA,0.0,0.0230846405189881,0.0,0.0003388222538456,0.3642903858731197,0.0,0.007694880172996,0.1215430693756551,0.0646189747743255,151028
LIMA_YAUYOS_TAURIPAMPA,0.1,0.0202401459121102,0.0,0.0009487023107677,0.3584718432150828,0.0,0.04008004863737,0.1198068485086168,0.0799434485729934,151029
LIMA_YAUYOS_TOMAS,0.0,0.0206418587317399,0.0,0.0004404689299993,0.3977389516957861,0.0,0.0068806195772466,0.1327264735419284,0.0698035465595875,151030
LIMA_YAUYOS_TUPE,0.032258064516129,0.0335090684328699,0.0,0.0006098800569221,0.2752745172283226,0.0,0.0219223776496663,0.0919614657617482,0.0569419217057072,151031
LIMA_YAUYOS_VI AC,0.1,0.0365292213180498,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0455097404393499,0.1321851144701592,0.0888474274547546,
LIMA_YAUYOS_VITIS,0.0,0.022658873303645,0.0,0.000304940028461,0.3726618705035971,0.0,0.0075529577678816,0.1243222701773527,0.0659376139726171,151033
LIMA_YAUYOS_YAUYOS,0.0392156862745098,0.0485419101038308,0.0002293395308474,0.0032865758623026,0.3024519160182057,0.0,0.029328978636396,0.1019128306268361,0.065620904631616,151001
LORETO_ALTO AMAZONAS_BALSAPUERTO,0.1707317073170731,0.0583618638714857,0.0004850277136307,0.0012536423392288,0.8424839076107535,0.0,0.0765261996340632,0.2812458499833274,0.1788860248086953,160202
LORETO_ALTO AMAZONAS_JEBEROS,0.0,0.0184640506555591,0.0003008641450247,0.0009148200853832,0.6464542651593013,0.0,0.0062549716001946,0.2157896950815615,0.111022333340878,160205
LORETO_ALTO AMAZONAS_LAGUNAS,0.0333333333333333,0.0511377234403591,0.0010165433115023,0.0030494002846106,0.6771286267689145,0.0,0.0284958666950649,0.2267260090178417,0.1276109378564533,160206
LORETO_ALTO AMAZONAS_SANTA CRUZ,0.025,0.0337430707362107,0.0011375886366679,0.001084231212306,0.6049705689993461,0.0,0.0199602197909595,0.2020182667372173,0.1109892432640884,160210
LORETO_ALTO AMAZONAS_TENIENTE CESAR LOPEZ ROJAS,0.0,0.0232431197962329,0.0004722328009453,0.0018635223961509,0.6898766700924974,0.0,0.0079051175323927,0.2305800641628828,0.1192425908476377,160211
LORETO_ALTO AMAZONAS_YURIMAGUAS,0.0669456066945606,0.0406637159009776,0.0008209097878808,0.0836890966998712,0.5580270708564674,0.0,0.036143410794473,0.2139053891854462,0.1250243999899596,160201
LORETO_DATEM DEL MARA ON_ANDOAS,0.0941176470588235,0.2193387829935014,0.0014379623938909,0.0036931625669173,0.3928621808435604,0.0,0.1049647974820719,0.1321851144701592,0.1185749559761156,
LORETO_DATEM DEL MARA ON_BARRANCA,0.0470588235294117,0.0375434999800758,0.0004592048070687,0.0036931625669173,0.3928621808435604,0.0,0.0283538427721854,0.1321851144701592,0.0802694786211723,
LORETO_DATEM DEL MARA ON_CAHUAPANAS,0.08,0.0849247345864334,0.0012001387806383,0.0036931625669173,0.3928621808435604,0.0,0.0553749577890239,0.1321851144701592,0.0937800361295916,
LORETO_DATEM DEL MARA ON_MANSERICHE,0.0784313725490196,0.0362588736696407,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0382300820728867,0.1321851144701592,0.085207598271523,
LORETO_DATEM DEL MARA ON_MORONA,0.0222222222222222,0.0481202663486096,0.0017905503937502,0.0036931625669173,0.3928621808435604,0.0,0.0240443463215273,0.1321851144701592,0.0781147303958433,
LORETO_DATEM DEL MARA ON_PASTAZA,0.0434782608695652,0.0443042113064963,0.001005784812291,0.0036931625669173,0.3928621808435604,0.0,0.0295960856627842,0.1321851144701592,0.0808906000664717,
LORETO_LORETO_NAUTA,0.064516129032258,0.0575581201842121,0.0007344386628682,0.0243613200515009,0.5463629096722622,0.0,0.0409362292931127,0.190241409907921,0.1155888196005169,160301
LORETO_LORETO_PARINARI,0.0178571428571428,0.027914285044295,0.0004757520250066,0.0010164667615368,0.5530285449060106,0.0,0.0154157266421481,0.1846816705558491,0.1000486985989986,160302
LORETO_LORETO_TIGRE,0.06,0.0626656541340364,0.0002725083041474,0.0014230534661516,0.7657687803245776,0.0,0.0409793874793946,0.2557306112635764,0.1483549993714855,160303
LORETO_LORETO_TROMPETEROS,0.0845070422535211,0.0411428116585155,0.0008377046550399,0.0011858778884597,0.9080735411670664,0.0,0.0421625195223588,0.3030864730185087,0.1726244962704338,160304
LORETO_LORETO_URARINAS,0.0,0.0294837748979142,0.0006077309146578,0.0023378735515348,0.7601233299075025,0.0,0.010030501937524,0.2541537344863458,0.1320921182119349,160305
LORETO_MARISCAL RAMON CASTILLA_PEBAS,0.0158730158730158,0.0443876803683378,0.0008485919279338,0.0073524429084502,0.6171869843574682,0.0,0.0203697627230958,0.2081798090886395,0.1142747859058676,160402
LORETO_MARISCAL RAMON CASTILLA_RAMON CASTILLA,0.027027027027027,0.0525202949713564,0.0021371237777973,0.0085044385715253,0.6486810551558755,0.0,0.0272281485920602,0.2190618312424669,0.1231449899172636,160401
LORETO_MARISCAL RAMON CASTILLA_SAN PABLO,0.0222222222222222,0.0394542657928232,0.0003266924946296,0.0025411669038422,0.6007194244604317,0.0,0.0206677268365583,0.2010868637880913,0.1108772953123248,160404
LORETO_MARISCAL RAMON CASTILLA_YAVARI,0.0549450549450549,0.0340140089578346,0.0136579334614736,0.0017279934946127,0.5929717764250138,0.0,0.034205665788121,0.1982332566398754,0.1162194612139982,160403
LORETO_MAYNAS_ALTO NANAY,0.0666666666666666,0.0329693436316601,0.000869547322238,0.0013552890153825,0.5069310405334269,0.0,0.0335018525401882,0.1694287765162697,0.101465314528229,160102
LORETO_MAYNAS_BELEN,0.058252427184466,0.0470677759966321,0.0,0.0521786270922274,0.5258801394964496,0.0,0.0351067343936993,0.192686255529559,0.1138964949616292,160112
LORETO_MAYNAS_FERNANDO LORES,0.03125,0.0392915531676858,0.0003447500784713,0.0101985498407535,0.4917814093096384,0.0,0.023628767748719,0.1673266530501306,0.0954777103994248,160103
LORETO_MAYNAS_INDIANA,0.0175438596491228,0.0316505489710008,0.0,0.0090465541776783,0.542413830129926,0.0,0.0163981362067078,0.1838201281025347,0.1001091321546213,160104
LORETO_MAYNAS_IQUITOS,0.0792079207920792,0.056509660255629,0.0072018745548493,0.2170495358135122,0.4466933086900231,0.0,0.0476398185341858,0.2212476148345118,0.1344437166843488,160101
LORETO_MAYNAS_LAS AMAZONAS,0.1290322580645161,0.0275433732615094,0.0009891519012801,0.0027783424815341,0.6449683626592702,0.0,0.0525215944091018,0.2159155683802681,0.134218581394685,160105
LORETO_MAYNAS_MAZAN,0.0606060606060606,0.0211854191170302,0.0006579722420985,0.0077251473876804,0.6627815651409004,0.0,0.0274831506550631,0.2235022375095269,0.125492694082295,160106
LORETO_MAYNAS_NAPO,0.0132450331125827,0.0302106543383598,0.0015770574918943,0.0035576336653791,0.7559386453101669,0.0,0.0150109149809456,0.2531654263251819,0.1340881706530638,160107
LORETO_MAYNAS_PUNCHANA,0.1195652173913043,0.0540245929791342,0.0001323283146092,0.0784373517652639,0.5715883251947664,0.0,0.0579073795616826,0.2166752256533434,0.137291302607513,160108
LORETO_MAYNAS_PUTUMAYO,0.0,0.016556483500372,0.0010897222139089,0.0005759978315375,0.7226219024780176,0.0,0.005882068571427,0.2410659667698517,0.1234740176706393,
LORETO_MAYNAS_SAN JUAN BAUTISTA,0.0909090909090909,0.0429251956434874,0.000356145933944,0.0854848546452531,0.545479939344879,0.0,0.0447301441621741,0.2103215979967107,0.1275258710794424,160113
LORETO_MAYNAS_TENIENTE MANUEL CLAVERO,0.0,0.0600946927672922,0.0,6.776445076912653e-05,0.4148681055155874,0.0,0.020031564255764,0.1383119566554521,0.0791717604556081,
LORETO_MAYNAS_TORRES CAUSANA,0.0,0.0519412468567867,0.0027845058672095,0.0004404689299993,0.8119218910585817,0.0,0.0182419175746654,0.270787453329527,0.1445146854520962,160110
LORETO_PUTUMAYO_PUTUMAYO,0.0,0.1313711513191994,0.0,0.0018635223961509,0.6664953751284686,0.0,0.0437903837730664,0.2227862991748731,0.1332883414739698,160801
LORETO_PUTUMAYO_ROSA PANDURO,0.0,0.3186509689247039,0.0,0.0001694111269228,0.9136690647482016,0.0,0.1062169896415679,0.3046128252917081,0.205414907466638,160802
LORETO_PUTUMAYO_TENIENTE MANUEL CLAVERO,0.0,0.0827075540203483,0.0012217630907799,0.0001355289015382,0.7726618705035972,0.0,0.0279764390370427,0.2575991331350452,0.1427877860860439,160803
LORETO_PUTUMAYO_YAGUAS,0.1,0.2192950282358365,0.1991443704442115,6.776445076912653e-05,0.8752997601918466,0.0,0.1728131328933493,0.2917891748808719,0.2323011538871106,160804
LORETO_REQUENA_ALTO TAPICHE,0.0,0.0289548012706309,0.0039658121027659,0.0004404689299993,0.6279547790339159,0.0,0.0109735377911322,0.2094650826546384,0.1102193102228853,160502
LORETO_REQUENA_CAPELO,0.0,0.0360962824482319,0.0046099732339941,0.0006437622823067,0.5158273381294964,0.0,0.0135687518940753,0.172157033470601,0.0928628926823382,160503
LORETO_REQUENA_ELIAS SOPLIN VARGAS,0.0,0.0147397703817963,0.0675288284213713,0.0036931625669173,0.3928621808435604,0.0,0.0274228662677225,0.1321851144701592,0.0798039903689409,
LORETO_REQUENA_EMILIO SAN MARTIN,0.0303030303030303,0.0664263994192338,0.0008698432490046,0.0010503489869214,0.6973920863309353,0.0,0.0325330909904229,0.2328141451059522,0.1326736180481875,160504
LORETO_REQUENA_JENARO HERRERA,0.0,0.0654152965832114,0.00063132497684,0.0029816358338415,0.5382749979791448,0.0,0.0220155405200171,0.1804188779376621,0.1012172092288396,160510
LORETO_REQUENA_MAQUIA,0.0,0.0498183579388277,0.447488533841532,0.0012875245646134,0.8085224128389596,0.0,0.1657689639267865,0.269936645801191,0.2178528048639888,160505
LORETO_REQUENA_NUEVA REQUENA,0.0,0.0288788003680208,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0096262667893402,0.1321851144701592,0.0709056906297497,
LORETO_REQUENA_PUINAHUA,0.1818181818181818,0.0720633235789451,0.0,0.0012875245646134,0.6683268769599704,0.0,0.0846271684657089,0.2232048005081946,0.1539159844869518,160506
LORETO_REQUENA_REQUENA,0.0547945205479452,0.0539761964148412,0.000638457489145,0.0256149623907298,0.5724128755120079,0.0,0.0364697248173104,0.1993426126342459,0.1179061687257782,160501
LORETO_REQUENA_SAQUENA,0.0769230769230769,0.0373779933418377,0.0,0.001084231212306,0.5330281229561806,0.0,0.0381003567549715,0.1780374513894955,0.1080689040722335,160507
LORETO_REQUENA_SOPLIN,0.0,0.0268010884458227,0.0040146394364993,0.0002371755776919,0.8381294964028778,0.0,0.0102719092941073,0.2794555573268566,0.144863733310482,160508
LORETO_REQUENA_TAPICHE,0.0,0.0316943298210561,0.0024285487565381,0.0002032933523073,0.4881808838643371,0.0,0.011374292859198,0.1627947257388815,0.0870845092990398,160509
LORETO_REQUENA_YAQUERANA,0.0588235294117647,0.0351063454714252,0.0,0.0002032933523073,0.9835560123329908,0.0,0.0313099582943966,0.327919768561766,0.1796148634280813,160511
LORETO_UCAYALI_CONTAMANA,0.032258064516129,0.027315099423943,0.0008259086918794,0.0282238937453411,0.5699152907889515,0.0,0.0201330242106504,0.1993797281780975,0.109756376194374,160601
LORETO_UCAYALI_INAHUAYA,0.0,0.0307862110340364,0.0006546361095482,0.0007454089584603,0.6603065373787924,0.0,0.0104802823811948,0.2203506487790842,0.1154154655801395,160602
LORETO_UCAYALI_PADRE MARQUEZ,0.03125,0.0969858350530523,0.0004820912579042,0.0014569356915362,0.6294964028776979,0.0,0.0429059754369855,0.210317779523078,0.1266118774800318,160603
LORETO_UCAYALI_PAMPA HERMOSA,0.125,0.0514180688062274,0.0003808890030065,0.001389171240767,0.643028434395341,0.0,0.0589329859364113,0.2148058685453693,0.1368694272408903,160604
LORETO_UCAYALI_SARAYACU,0.0076923076923076,0.0276092992375475,0.1288540854538163,0.0038286914684556,0.6198409693297993,0.0,0.0547185641278905,0.2078898869327516,0.131304225530321,160605
LORETO_UCAYALI_VARGAS GUERRA,0.075,0.0920728403828357,0.0006345403539419,0.0044385715253777,0.5948332243296273,0.0,0.0559024602455925,0.1997572652850016,0.1278298627652971,160606
MADRE DE DIOS_MANU_FITZCARRALD,0.05,0.0556957645196977,0.0009375125144218,0.0004404689299993,0.9445015416238438,0.0,0.0355444256780398,0.3149806701846143,0.1752625479313271,170202
MADRE DE DIOS_MANU_HUEPETUHE,0.0,0.0973513439073622,0.0,0.0065392694992207,0.7330712749388117,0.0,0.0324504479691207,0.2465368481460108,0.1394936480575657,170204
MADRE DE DIOS_MANU_JOSE MANUEL QUIROZ,0.0,0.0443703710571727,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0147901236857242,0.1321851144701592,0.0734876190779417,
MADRE DE DIOS_MANU_MADRE DE DIOS,0.0344827586206896,0.0651902316343002,0.0,0.0036931625669173,0.7686069326357097,0.0,0.0332243300849966,0.2574333650675424,0.1453288475762695,170203
MADRE DE DIOS_MANU_MANU,0.0476190476190476,0.0640425542840152,0.0004048267422291,0.0032865758623026,0.6128321832330055,0.0,0.0373554762150973,0.205372919698436,0.1213641979567666,170201
MADRE DE DIOS_TAHUAMANU_I APARI,0.2777777777777778,0.1087031369143508,0.0010227642741086,0.0036931625669173,0.3928621808435604,0.0,0.1291678929887457,0.1321851144701592,0.1306765037294525,
MADRE DE DIOS_TAHUAMANU_IBERIA,0.109090909090909,0.1299081043431704,0.0,0.0050484515822999,0.4641726618705035,0.0,0.0796663378113598,0.1564070378176011,0.1180366878144804,170302
MADRE DE DIOS_TAHUAMANU_TAHUAMANU,0.0697674418604651,0.0826836301818433,0.0,0.0019312868469201,0.6487224013892334,0.0,0.0508170240141028,0.2168845627453845,0.1338507933797436,170303
MADRE DE DIOS_TAMBOPATA_ALTO INAMBARI,0.6,0.0177371660359561,0.0,0.0036931625669173,0.3928621808435604,0.0,0.205912388678652,0.1321851144701592,0.1690487515744056,
MADRE DE DIOS_TAMBOPATA_INAMBARI,0.0677966101694915,0.0716680317450773,0.0,0.0177881683268957,0.775337144732883,0.0,0.0464882139715229,0.2643751043532595,0.1554316591623912,170102
MADRE DE DIOS_TAMBOPATA_LABERINTO,0.1388888888888889,0.0658936752670726,0.0009564183230995,0.0072507962322965,0.7011878868997825,0.0,0.0685796608263537,0.236146227710693,0.1523629442685233,170104
MADRE DE DIOS_TAMBOPATA_LAS PIEDRAS,0.0789473684210526,0.1046326887255431,0.0004718860480511,0.0106390187707528,0.6034715085074798,0.0,0.0613506477315489,0.2047035090927442,0.1330270784121466,170103
MADRE DE DIOS_TAMBOPATA_TAMBOPATA,0.0723404255319148,0.0690166660757971,6.31810522554177e-05,0.1159110930405909,0.582981890349789,0.0,0.0471400908866557,0.2329643277967933,0.1400522093417245,170101
MOQUEGUA_GENERAL SANCHEZ CERRO_CHOJATA,0.0217391304347826,0.0607848422947101,0.0,0.0011519956630751,0.2974306269270299,0.0,0.0275079909098309,0.0995275408633683,0.0635177658865996,180202
MOQUEGUA_GENERAL SANCHEZ CERRO_COALAQUE,0.0769230769230769,0.0693538522105496,0.0,0.0010503489869214,0.3363309352517984,0.0,0.0487589763778755,0.1124604280795733,0.0806097022287244,180203
MOQUEGUA_GENERAL SANCHEZ CERRO_ICHU A,0.0657894736842105,0.0568482915274102,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0408792550705402,0.1321851144701592,0.0865321847703497,
MOQUEGUA_GENERAL SANCHEZ CERRO_LA CAPILLA,0.0,0.0388817600419663,0.0,0.001084231212306,0.2727272727272727,0.0,0.0129605866806554,0.0912705013131929,0.0521155439969241,180205
MOQUEGUA_GENERAL SANCHEZ CERRO_LLOQUE,0.037037037037037,0.0660078171837092,0.0,0.0007115267330758,0.3270111183780249,0.0,0.0343482847402487,0.1092408817037002,0.0717945832219744,180206
MOQUEGUA_GENERAL SANCHEZ CERRO_MATALAQUE,0.1764705882352941,0.0475398428258883,0.0,0.0008809378599986,0.2315480948574473,0.0,0.0746701436870608,0.0774763442391486,0.0760732439631047,180207
MOQUEGUA_GENERAL SANCHEZ CERRO_OMATE,0.0869565217391304,0.057284263909297,0.0,0.0042691603984549,0.2597292244944202,0.0,0.0480802618828091,0.0879994616309584,0.0680398617568837,180201
MOQUEGUA_GENERAL SANCHEZ CERRO_PUQUINA,0.0357142857142857,0.04616161276416,0.0004246937980436,0.0037609270176865,0.2907245632065773,0.0,0.0274335307588297,0.0981618300747546,0.0627976804167922,180208
MOQUEGUA_GENERAL SANCHEZ CERRO_QUINISTAQUILLAS,0.0357142857142857,0.0818138663409446,0.0,0.0005759978315375,0.2581934452438048,0.0,0.0391760506850768,0.0862564810251141,0.0627162658550954,180209
MOQUEGUA_GENERAL SANCHEZ CERRO_UBINAS,0.0379746835443038,0.0652079504993784,0.0001909233557252,0.0023717557769194,0.326172864525281,0.0,0.0344578524664691,0.1095148734340668,0.0719863629502679,180210
MOQUEGUA_GENERAL SANCHEZ CERRO_YUNGA,0.032258064516129,0.1307209062563881,0.0,0.0004404689299993,0.2672147995889002,0.0,0.054326323590839,0.0892184228396332,0.0717723732152361,180211
MOQUEGUA_ILO_EL ALGARROBAL,0.2619047619047619,0.0823392168001176,0.0,0.0010164667615368,0.6231144116964493,0.0,0.1147479929016265,0.208043626152662,0.1613958095271443,180302
MOQUEGUA_ILO_ILO,0.0471014492753623,0.0826582402813309,4.424493575326191e-05,0.0845361523344853,0.3825862387013465,0.0,0.0432679781641488,0.1557074636786106,0.0994877209213797,180301
MOQUEGUA_ILO_PACOCHA,0.0303030303030303,0.0813506327692354,0.0,0.0043030426238395,0.3829811151079136,0.0,0.0372178876907552,0.1290947192439177,0.0831563034673364,180303
MOQUEGUA_MARISCAL NIETO_CARUMAS,0.1111111111111111,0.099638675741993,0.0,0.0030155180592261,0.3520383693045563,0.0,0.0702499289510347,0.1183512957879274,0.094300612369481,180102
MOQUEGUA_MARISCAL NIETO_CUCHUMBAYA,0.0625,0.0811728816489687,0.0,0.0012875245646134,0.2547500461169525,0.0,0.0478909605496562,0.0853458568938553,0.0666184087217557,180103
MOQUEGUA_MARISCAL NIETO_MOQUEGUA,0.046875,0.0846377310669691,0.0001221723795399,0.0845361523344853,0.3621794871794872,0.0,0.0438783011488363,0.1489052131713241,0.0963917571600802,180101
MOQUEGUA_MARISCAL NIETO_SAMEGUA,0.1269841269841269,0.0904901961049514,0.0005776298715676,0.0074879718099884,0.3939983148616242,0.0,0.0726839843202153,0.1338287622238708,0.1032563732720431,180104
MOQUEGUA_MARISCAL NIETO_SAN ANTONIO,0.0,0.0443703710571727,0.0,0.0005759978315375,0.5595523581135091,0.0,0.0147901236857242,0.1867094519816822,0.1007497878337032,
MOQUEGUA_MARISCAL NIETO_SAN CRISTOBAL,0.0526315789473684,0.0554825828919648,0.0,0.0034559869892254,0.2402039533421807,0.0,0.0360380539464444,0.0812199801104687,0.0586290170284565,180105
MOQUEGUA_MARISCAL NIETO_TORATA,0.0465116279069767,0.0910586658395639,0.0,0.0079962051907569,0.3294478341377529,0.0,0.0458567645821802,0.1124813464428366,0.0791690555125084,180106
NO APLICA_NO APLICA_NO APLICA,0.0,0.0264315112446073,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0088105037482024,0.1321851144701592,0.0704978091091808,
P C DEL CALLAO_PROV CONST DEL CALLAO_BELLAVISTA,0.0760869565217391,0.0390282966050071,0.0001493906627355,0.0036931625669173,0.3928621808435604,0.0,0.0384215479298272,0.1321851144701592,0.0853033311999932,
P C DEL CALLAO_PROV CONST DEL CALLAO_CALLAO,0.0222222222222222,0.0332420846783967,0.0001805095377915,0.0036931625669173,0.3928621808435604,0.0,0.0185482721461368,0.1321851144701592,0.075366693308148,
P C DEL CALLAO_PROV CONST DEL CALLAO_CARMEN DE LA LEGUA REYNOSO,0.0217391304347826,0.0285967871523835,0.0,0.0036931625669173,0.3928621808435604,0.0,0.016778639195722,0.1321851144701592,0.0744818768329406,
P C DEL CALLAO_PROV CONST DEL CALLAO_LA PERLA,0.03125,0.0365927411768933,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0226142470589644,0.1321851144701592,0.0773996807645618,
P C DEL CALLAO_PROV CONST DEL CALLAO_LA PUNTA,0.0384615384615384,0.0688268191616432,0.0,0.0036931625669173,0.3928621808435604,0.0,0.0357627858743938,0.1321851144701592,0.0839739501722765,
P C DEL CALLAO_PROV CONST DEL CALLAO_MI PERU,0.0198019801980198,0.2014348089209637,5.862864497448855e-05,0.0036931625669173,0.3928621808435604,0.0,0.0737651392546526,0.1321851144701592,0.1029751268624059,
P C DEL CALLAO_PROV CONST DEL CALLAO_VENTANILLA,0.0143737166324435,0.0300242195085672,0.0039876859890766,0.0036931625669173,0.3928621808435604,0.0,0.0161285407100291,0.1321851144701592,0.0741568275900941,
